,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
2ZUSDT,115.74525767699387,-3.3898334394682905,0.575194628087921,1489.7512202123412,3229.0,-13.09998749520945,128.84524517220328,2.0
42USDT,13.737737804441476,0.6525607621883379,0.019629552938969574,47.61992895844605,7319.0,0.0,13.737737804441476,0.0
4USDT,130.15086409246894,6.479411692854333,0.9287048825353742,2302.2894068615888,5887.0,-5.494279186092851,135.64514327856128,5.0
A2ZUSDT,10.83332720108511,1.8824554985703528,0.47439135251609754,1155.1825839533576,5495.0,0.0,10.83332720108511,2.0
AAOIUSDT,73.92588961024987,0.12559418879186532,0.5868718830546018,1416.6889269628512,1912.0,0.4166632804098229,73.50922632984003,1.0
AAPLUSDT,1.3801645890552983,0.12752330510799406,0.20158730569070912,511.5261391407356,1343.0,1.0064472963888669,0.37371729266643144,0.0
AAVEUSDT,6.358535867781366,2.251452932291775,5.642423660163508,15585.66912346958,36847.0,-15.810531948753491,22.169067816535083,9.0
ACEUSDT,-71.78698778154734,-2.3468738995837355,0.8688482252703872,2066.17451423207,13387.0,-10.003745278593428,-61.78324250295404,11.0
ACHUSDT,48.45607349537925,2.3933048086739674,1.5573412297329838,3975.3525646702697,28502.0,-4.006570767213055,52.46264426259274,6.0
ACTUSDT,40.42034595446315,1.1493070338616205,0.8396739525726462,2143.031475849339,14364.0,-9.805114113158336,50.22546006762145,4.0
ACUUSDT,99.02145785756441,0.8348698947740794,0.2622604018243811,618.4709831499761,5240.0,-0.12480383701652226,99.14626169458093,1.0
ACXUSDT,37.58834047796625,0.45067861211513627,0.1796643572576965,462.58467291970885,15080.0,0.0,37.58834047796625,1.0
ADAUSDT,-42.70770125538117,-1.5501906852461063,5.591401500388722,16193.842062828664,37384.0,-11.8663385396649,-30.841362715716482,9.0
ADBEUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AERGOUSDT,23.447422769265945,-0.5559314509711176,0.5984795610872569,1544.2764411186506,11276.0,-8.751117134371432,32.198539903637425,3.0
AEROUSDT,-15.930638225738992,0.08172569403588595,0.49663203996917415,1257.7608009050239,12558.0,-24.113340631582012,8.182702405843035,2.0
AEVOUSDT,79.77891429164752,-10.92650008569973,0.8263776487291656,2241.3495779780806,13731.0,-2.216262779041006,81.99517707068837,4.0
AGIXUSDT,109.50401826303025,-0.9361606085268416,1.6961103620389755,4361.5590660246235,30687.0,59.662519770486696,49.841498492544034,4.0
AGLDUSDT,2.4789114193040787,0.9432488579300882,1.3302381618687833,3055.537277753667,16455.0,6.286616341604724,-3.8077049223007684,10.0
AGTUSDT,44.58920776767024,2.8804547282617876,0.7776298885458469,1763.5126472578404,4280.0,7.16866800119737,37.42053976647296,4.0
AI16ZUSDT,37.63867024140077,2.896064691095202,1.3013460179751053,3170.059654716737,5500.0,-1.735513451664635,39.37418369306534,6.0
AIAUSDT,48.83328669736884,12.616993449404452,1.2761124065167244,2554.4483725949976,6546.0,-25.796517094653968,74.62980379202256,13.0
