,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
COCOSUSDT,24.49432189394974,0.9025963733566372,0.3632325391423195,1005.1571769668257,1320.0,0.0,24.49432189394974,0.0
COHRUSDT,35.5740538922288,0.38840944563142016,0.32966785766403,779.8268708458992,240.0,0.0,35.5740538922288,0.0
COINUSDT,24.186247262381503,-13.983707344950501,1.348281007788076,3357.3095465133656,1344.0,37.22386472460602,-13.037617462224526,0.0
COLLECTUSDT,-10.599532914505941,9.999851760074838,1.6738657006467972,4153.949406365526,1200.0,-24.93917412608111,14.33964121157513,0.0
COMBOUSDT,23.22448086513703,0.6195890559963932,1.5740579726113835,3912.8379468303256,1560.0,-19.02577413774842,42.25025500288542,0.0
COMMONUSDT,33.53749848898387,0.31542899112193123,0.2471567341741402,641.8214931814578,120.0,0.0,33.53749848898387,0.0
COMPUSDT,203.2656515727522,19.63813354834412,10.936508662230716,28852.377423709524,16896.0,115.76010301703684,87.50554855571424,0.0
COOKIEUSDT,9.31438858452705,0.04914032571831126,1.4792268306629206,3842.0266397055734,1848.0,-22.25871193917702,31.573100523704106,0.0
COPPERUSDT,4.851659730440119,-0.10306057339429316,0.4329644943680861,1082.6728810883612,240.0,3.189273636262437,1.6623860941776807,0.0
COSUSDT,201.84664820122558,-14.262028574220768,0.8591110099672079,2144.588135148808,648.0,-0.10842478590481358,201.95507298713034,0.0
COTIUSDT,-61.559498605490624,-3.944230901781247,7.214018267381742,18594.92237736744,11184.0,-38.79294118349572,-22.766557421995046,0.0
COWUSDT,86.41122533141345,-8.96258361524048,1.4180382768692508,3793.052024342521,1920.0,-3.5071174549792015,89.91834278639263,0.0
CRCLUSDT,110.07725888453325,-4.498986447700415,1.3622124285053931,3721.089780024055,2688.0,87.59126529674285,22.485993587790414,0.0
CRDOUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRMUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
